"State","Year","dem.Count08","gop.Count08","County"
"MO",2008,19844,29695,"Cass"
"MO",2008,2060,4194,"Cedar"
"MO",2008,1799,2339,"Chariton"
"MO",2008,11883,25382,"Christian"
"MO",2008,1572,1782,"Clark"
"MO",2008,53761,54516,"Clay"
"MO",2008,4545,5709,"Clinton"
"MO",2008,13959,24385,"Cole"
"MO",2008,2996,4902,"Cooper"
"MO",2008,3911,6007,"Crawford"
"MO",2008,1184,2864,"Dade"
"MO",2008,2656,4895,"Dallas"
"MO",2008,1400,2263,"Daviess"
"MO",2008,1692,2889,"DeKalb"
"MO",2008,2056,4655,"Dent"
"MO",2008,2140,4405,"Douglas"
"MO",2008,4540,7044,"Dunklin"
"MO",2008,21256,27355,"Franklin"
"MO",2008,2899,4763,"Gasconade"
"MO",2008,1235,1964,"Gentry"
"MO",2008,56181,77683,"Greene"
"MO",2008,1580,3006,"Grundy"
"MO",2008,1287,2512,"Harrison"
"MO",2008,4869,6095,"Henry"
"MO",2008,2171,2850,"Hickory"
"MO",2008,802,1794,"Holt"
"MO",2008,2036,2708,"Howard"
"MO",2008,5736,10982,"Howell"
"MO",2008,2213,2090,"Iron"
"MO",2008,210824,124687,"Jackson"
"MO",2008,15730,31667,"Jasper"
"MO",2008,53467,50804,"Jefferson"
"MO",2008,9480,12183,"Johnson"
"MO",2008,759,1212,"Knox"
"MO",2008,5218,10875,"LaClede"
"MO",2008,6902,9442,"Lafayette"
"MO",2008,5097,11263,"Lawrence"
"MO",2008,1837,2594,"Lewis"
"MO",2008,10234,12924,"Lincoln"
"MO",2008,2638,3140,"Linn"
"MO",2008,2435,3993,"Livingston"
"MO",2008,2784,4586,"Macon"
"MO",2008,2042,2897,"Madison"
"MO",2008,1599,2853,"Maries"
"MO",2008,4703,7705,"Marion"
"MO",2008,2454,5499,"McDonald"
"MO",2008,519,1169,"Mercer"
"MO",2008,3553,7797,"Miller"
"MO",2008,2247,3034,"Mississippi"
"MO",2008,2084,4467,"Moniteau"
"MO",2008,1703,2533,"Monroe"
"MO",2008,2347,3428,"Montgomery"
"MO",2008,3565,5451,"Morgan"
"MO",2008,3370,4593,"New Madrid"
"MO",2008,7450,17637,"Newton"
"MO",2008,4493,5568,"Nodaway"
"MO",2008,1811,2652,"Oregon"
"MO",2008,1907,5062,"Osage"
"MO",2008,1661,2918,"Ozark"
"MO",2008,3029,3954,"Pemiscot"
"MO",2008,3005,5527,"Perry"
"MO",2008,6932,11018,"Pettis"
"MO",2008,7394,11706,"Phelps"
"MO",2008,3487,4268,"Pike"
"MO",2008,21459,24460,"Platte"
"MO",2008,4553,8956,"Polk"
"MO",2008,5249,9552,"Pulaski"
"MO",2008,695,1591,"Putnam"
"MO",2008,2041,2987,"Ralls"
"MO",2008,3984,6457,"Randolph"
"MO",2008,5241,5593,"Ray"
"MO",2008,1418,1782,"Reynolds"
"MO",2008,1795,3407,"Ripley"
"MO",2008,4712,4962,"Saline"
"MO",2008,775,1139,"Schuyler"
"MO",2008,793,1249,"Scotland"
"MO",2008,6258,11563,"Scott"
"MO",2008,1637,2075,"Shannon"
"MO",2008,1114,2166,"Shelby"
"MO",2008,84183,102550,"St. Charles"
"MO",2008,1886,2981,"St. Clair"
"MO",2008,11540,12660,"St. Francois"
"MO",2008,132925,24662,"St. Louis City"
"MO",2008,333123,221705,"St. Louis County"
"MO",2008,4979,3732,"Ste. Genevieve"
"MO",2008,3899,9172,"Stoddard"
"MO",2008,5029,11147,"Stone"
"MO",2008,1173,1607,"Sullivan"
"MO",2008,6683,14736,"Taney"
"MO",2008,3410,7215,"Texas"
"MO",2008,3381,5334,"Vernon"
"MO",2008,6705,8675,"Warren"
"MO",2008,4711,4706,"Washington"
"MO",2008,2243,3784,"Wayne"
"MO",2008,5685,10431,"Webster"
"MO",2008,427,707,"Worth"
"MO",2008,2557,5784,"Wright"
"MS",2008,9021,6566,"Adams"
"MS",2008,4130,10805,"Alcorn"
"MS",2008,3348,4245,"Amite"
"MS",2008,3849,5273,"Attala"
"MS",2008,2227,2329,"Benton"
"MS",2008,10334,4891,"Bolivar"
"MS",2008,2522,4467,"Calhoun"
"MS",2008,2037,3902,"Carroll"
"MS",2008,4588,4395,"Chickasaw"
"MS",2008,1459,2624,"Choctaw"
"MS",2008,4682,748,"Claiborne"
"MS",2008,3121,5229,"Clarke"
"MS",2008,6558,4466,"Clay"
"MS",2008,7597,2917,"Coahoma"
"MS",2008,7710,6701,"Copiah"
"MS",2008,3852,5523,"Covington"
"MS",2008,19627,44222,"DeSoto"
"MS",2008,11622,15296,"Forrest"
"MS",2008,1733,2909,"Franklin"
"MS",2008,1532,7700,"George"
"MS",2008,1366,4361,"Greene"
"MS",2008,5029,6234,"Grenada"
"MS",2008,3768,13020,"Hancock"
"MS",2008,22673,38757,"Harrison"
"MS",2008,75401,32949,"Hinds"
"MS",2008,7765,1714,"Holmes"
"MS",2008,3634,1462,"Humphreys"
"MS",2008,579,364,"Issaquena"
"MS",2008,2084,7663,"Itawamba"
"MS",2008,17781,35993,"Jackson"
"MS",2008,5025,4135,"Jasper"
"MS",2008,3883,551,"Jefferson"
"MS",2008,4454,2871,"Jefferson Davis"
"MS",2008,8846,20157,"Jones"
"MS",2008,3256,1935,"Kemper"
"MS",2008,7997,10278,"Lafayette"
"MS",2008,5159,18497,"Lamar"
"MS",2008,13332,19582,"Lauderdale"
"MS",2008,2587,4369,"Lawrence"
"MS",2008,4151,5148,"Leake"
"MS",2008,12021,22694,"Lee"
"MS",2008,8914,4105,"Leflore"
"MS",2008,5505,10781,"Lincoln"
"MS",2008,13209,13994,"Lowndes"
"MS",2008,19831,27203,"Madison"
"MS",2008,4422,8513,"Marion"
"MS",2008,9685,6683,"Marshall"
"MS",2008,7169,10184,"Monroe"
"MS",2008,2609,3071,"Montgomery"
"MS",2008,3114,8209,"Neshoba"
"MS",2008,3218,6579,"Newton"
"MS",2008,5030,1525,"Noxubee"
"MS",2008,9326,9320,"Oktibbeha"
"MS",2008,8690,7620,"Panola"
"MS",2008,4320,17881,"Pearl River"
"MS",2008,1533,4067,"Perry"
"MS",2008,9276,8651,"Pike"
"MS",2008,2982,9727,"Pontotoc"
"MS",2008,3020,7703,"Prentiss"
"MS",2008,2803,1334,"Quitman"
"MS",2008,14372,48140,"Rankin"
"MS",2008,5025,6584,"Scott"
"MS",2008,1907,873,"Sharkey"
"MS",2008,4817,7641,"Simpson"
"MS",2008,1968,6265,"Smith"
"MS",2008,1996,5149,"Stone"
"MS",2008,7838,3245,"Sunflower"
"MS",2008,4105,2786,"Tallahatchie"
"MS",2008,5003,7678,"Tate"
"MS",2008,2623,6937,"Tippah"
"MS",2008,1962,6249,"Tishomingo"
"MS",2008,3279,1017,"Tunica"
"MS",2008,2985,9072,"Union"
"MS",2008,3456,4253,"Walthall"
"MS",2008,10489,11152,"Warren"
"MS",2008,13148,6347,"Washington"
"MS",2008,3890,6070,"Wayne"
"MS",2008,1349,4072,"Webster"
"MS",2008,3534,1560,"Wilkinson"
"MS",2008,4653,5497,"Winston"
"MS",2008,3151,3628,"Yalobusha"
"MS",2008,6116,5290,"Yazoo"
"MT",2008,1617,3008,"Beaverhead"
"MT",2008,3516,1628,"Big Horn"
"MT",2008,1702,1139,"Blaine"
"MT",2008,857,1875,"Broadwater"
"MT",2008,2443,3108,"Carbon"
"MT",2008,111,573,"Carter"
"MT",2008,17664,16857,"Cascade"
"MT",2008,1122,1634,"Chouteau"
"MT",2008,2267,3047,"Custer"
"MT",2008,343,694,"Daniels"
"MT",2008,1593,2639,"Dawson"
"MT",2008,3402,1502,"Deer Lodge"
"MT",2008,318,1064,"Fallon"
"MT",2008,1933,4108,"Fergus"
"MT",2008,16138,25559,"Flathead"
"MT",2008,24205,22578,"Gallatin"
"MT",2008,110,598,"Garfield"
"MT",2008,3423,1451,"Glacier"
"MT",2008,124,343,"Golden Valley"
"MT",2008,601,1013,"Granite"
"MT",2008,3596,2787,"Hill"
"MT",2008,2582,3538,"Jefferson"
"MT",2008,397,801,"Judith Basin"
"MT",2008,6766,6498,"Lake"
"MT",2008,17114,14966,"Lewis and Clark"
"MT",2008,367,594,"Liberty"
"MT",2008,3025,5704,"Lincoln"
"MT",2008,1607,2822,"Madison"
"MT",2008,321,726,"McCone"
"MT",2008,298,624,"Meagher"
"MT",2008,845,1053,"Mineral"
"MT",2008,36531,20743,"Missoula"
"MT",2008,636,1581,"Musselshell"
"MT",2008,4173,4376,"Park"
"MT",2008,68,227,"Petroleum"
"MT",2008,638,1423,"Phillips"
"MT",2008,1223,1588,"Pondera"
"MT",2008,208,802,"Powder River"
"MT",2008,1021,1683,"Powell"
"MT",2008,211,503,"Prairie"
"MT",2008,8400,13002,"Ravalli"
"MT",2008,1203,3184,"Richland"
"MT",2008,2564,1473,"Roosevelt"
"MT",2008,1919,1768,"Rosebud"
"MT",2008,1970,3563,"Sanders"
"MT",2008,953,987,"Sheridan"
"MT",2008,11676,4818,"Silver Bow"
"MT",2008,1512,2991,"Stillwater"
"MT",2008,541,1494,"Sweet Grass"
"MT",2008,1294,1874,"Teton"
"MT",2008,737,1317,"Toole"
"MT",2008,156,314,"Treasure"
"MT",2008,1645,2121,"Valley"
"MT",2008,289,657,"Wheatland"
"MT",2008,146,379,"Wibaux"
"MT",2008,32038,36483,"Yellowstone"
"NC",2008,28918,34859,"Alamance"
"NC",2008,5167,11790,"Alexander"
"NC",2008,2021,3124,"Alleghany"
"NC",2008,6456,4207,"Anson"
"NC",2008,4872,7916,"Ashe"
"NC",2008,2178,5681,"Avery"
"NC",2008,9454,13460,"Beaufort"
"NC",2008,6365,3376,"Bertie"
"NC",2008,7853,7532,"Bladen"
"NC",2008,21331,30753,"Brunswick"
"NC",2008,69716,52494,"Buncombe"
"NC",2008,14901,22102,"Burke"
"NC",2008,31546,45924,"Cabarrus"
"NC",2008,12081,22526,"Caldwell"
"NC",2008,1597,3140,"Camden"
"NC",2008,11130,23131,"Carteret"
"NC",2008,5545,5208,"Caswell"
"NC",2008,25656,42993,"Catawba"
"NC",2008,17862,14668,"Chatham"
"NC",2008,3785,8643,"Cherokee"
"NC",2008,3688,3773,"Chowan"
"NC",2008,1734,3707,"Clay"
"NC",2008,17363,26078,"Cleveland"
"NC",2008,11076,12994,"Columbus"
"NC",2008,19352,24901,"Craven"
"NC",2008,74693,52151,"Cumberland"
"NC",2008,3737,7234,"Currituck"
"NC",2008,8074,9745,"Dare"
"NC",2008,22433,45419,"Davidson"
"NC",2008,6178,13981,"Davie"
"NC",2008,8958,10834,"Duplin"
"NC",2008,103456,32353,"Durham"
"NC",2008,17403,8445,"Edgecombe"
"NC",2008,91085,73674,"Forsyth"
"NC",2008,13085,13273,"Franklin"
"NC",2008,31384,52507,"Gaston"
"NC",2008,2830,2547,"Gates"
"NC",2008,1265,2824,"Graham"
"NC",2008,13074,11447,"Granville"
"NC",2008,3796,4272,"Greene"
"NC",2008,142101,97718,"Guilford"
"NC",2008,16047,8961,"Halifax"
"NC",2008,16785,23579,"Harnett"
"NC",2008,12730,14910,"Haywood"
"NC",2008,20082,30930,"Henderson"
"NC",2008,7513,3089,"Hertford"
"NC",2008,9227,6293,"Hoke"
"NC",2008,1241,1212,"Hyde"
"NC",2008,27318,45148,"Iredell"
"NC",2008,8766,7854,"Jackson"
"NC",2008,26795,43622,"Johnston"
"NC",2008,2378,2817,"Jones"
"NC",2008,10784,12775,"Lee"
"NC",2008,13378,13401,"Lenoir"
"NC",2008,11713,23631,"Lincoln"
"NC",2008,6620,10317,"Macon"
"NC",2008,5026,5192,"Madison"
"NC",2008,6539,5957,"Martin"
"NC",2008,6571,11534,"McDowell"
"NC",2008,253958,153848,"Mecklenburg"
"NC",2008,2238,5499,"Mitchell"
"NC",2008,4926,6155,"Montgomery"
"NC",2008,17624,27314,"Moore"
"NC",2008,23099,23728,"Nash"
"NC",2008,49145,50544,"New Hanover"
"NC",2008,6903,3671,"Northampton"
"NC",2008,19499,30278,"Onslow"
"NC",2008,53806,20266,"Orange"
"NC",2008,2838,3823,"Pamlico"
"NC",2008,10272,7778,"Pasquotank"
"NC",2008,9907,13618,"Pender"
"NC",2008,2772,3678,"Perquimans"
"NC",2008,8446,10030,"Person"
"NC",2008,40501,33927,"Pitt"
"NC",2008,4396,5990,"Polk"
"NC",2008,16414,40998,"Randolph"
"NC",2008,9713,9424,"Richmond"
"NC",2008,23058,17433,"Robeson"
"NC",2008,17255,23899,"Rockingham"
"NC",2008,23391,37451,"Rowan"
"NC",2008,9641,18769,"Rutherford"
"NC",2008,11836,14038,"Sampson"
"NC",2008,8151,6005,"Scotland"
"NC",2008,8878,19329,"Stanly"
"NC",2008,6875,14488,"Stokes"
"NC",2008,10475,18730,"Surry"
"NC",2008,2806,2900,"Swain"
"NC",2008,7275,9401,"Transylvania"
"NC",2008,933,960,"Tyrrell"
"NC",2008,31189,54123,"Union"
"NC",2008,13166,7606,"Vance"
"NC",2008,250891,187001,"Wake"
"NC",2008,7086,3063,"Warren"
"NC",2008,3748,2670,"Washington"
"NC",2008,14558,13344,"Watauga"
"NC",2008,22671,26952,"Wayne"
"NC",2008,8934,20288,"Wilkes"
"NC",2008,19652,17375,"Wilson"
"NC",2008,4527,12409,"Yadkin"
"NC",2008,4486,5045,"Yancey"
"ND",2008,435,788,"Adams"
"ND",2008,2741,2826,"Barnes"
"ND",2008,1569,773,"Benson"
"ND",2008,114,375,"Billings"
"ND",2008,1387,2059,"Bottineau"
"ND",2008,478,1107,"Bowman"
"ND",2008,286,640,"Burke"
"ND",2008,15600,25443,"Burleigh"
"ND",2008,37622,32566,"Cass"
"ND",2008,930,1128,"Cavalier"
"ND",2008,1044,1525,"Dickey"
"ND",2008,464,630,"Divide"
"ND",2008,527,1080,"Dunn"
"ND",2008,583,548,"Eddy"
"ND",2008,546,1230,"Emmons"
"ND",2008,687,914,"Foster"
"ND",2008,210,642,"Golden Valley"
"ND",2008,16104,14520,"Grand Forks"
"ND",2008,405,873,"Grant"
"ND",2008,598,682,"Griggs"
"ND",2008,406,893,"Hettinger"
"ND",2008,422,752,"Kidder"
"ND",2008,868,1310,"LaMoure"
"ND",2008,299,726,"Logan"
"ND",2008,981,1374,"McHenry"
"ND",2008,579,916,"McIntosh"
"ND",2008,933,1740,"McKenzie"
"ND",2008,1867,2767,"McLean"
"ND",2008,1476,2789,"Mercer"
"ND",2008,5079,7869,"Morton"
"ND",2008,1477,1406,"Mountrail"
"ND",2008,907,800,"Nelson"
"ND",2008,332,682,"Oliver"
"ND",2008,1494,1722,"Pembina"
"ND",2008,792,1301,"Pierce"
"ND",2008,2314,2361,"Ramsey"
"ND",2008,1371,998,"Ransom"
"ND",2008,505,799,"Renville"
"ND",2008,3513,3900,"Richland"
"ND",2008,3403,1045,"Rolette"
"ND",2008,1115,778,"Sargent"
"ND",2008,229,555,"Sheridan"
"ND",2008,1145,215,"Sioux"
"ND",2008,106,297,"Slope"
"ND",2008,3802,7024,"Stark"
"ND",2008,614,404,"Steele"
"ND",2008,4056,5499,"Stutsman"
"ND",2008,621,536,"Towner"
"ND",2008,2136,1845,"Traill"
"ND",2008,2325,2415,"Walsh"
"ND",2008,10144,15061,"Ward"
"ND",2008,841,1468,"Wells"
"ND",2008,2921,6291,"Williams"
"NE",2008,4685,8252,"Adams"
"NE",2008,757,2383,"Antelope"
"NE",2008,39,217,"Arthur"
"NE",2008,62,348,"Banner"
"NE",2008,43,266,"Blaine"
"NE",2008,742,2042,"Boone"
"NE",2008,1886,2932,"Box Butte"
"NE",2008,250,839,"Boyd"
"NE",2008,311,1208,"Brown"
"NE",2008,5867,13097,"Buffalo"
"NE",2008,1413,1907,"Burt"
"NE",2008,1190,2557,"Butler"
"NE",2008,4753,7120,"Cass"
"NE",2008,1190,2912,"Cedar"
"NE",2008,341,1477,"Chase"
"NE",2008,599,2360,"Cherry"
"NE",2008,1173,3572,"Cheyenne"
"NE",2008,780,2177,"Clay"
"NE",2008,1125,2018,"Colfax"
"NE",2008,1274,2732,"Cuming"
"NE",2008,1192,4301,"Custer"
"NE",2008,2994,3292,"Dakota"
"NE",2008,1285,2376,"Dawes"
"NE",2008,2399,5460,"Dawson"
"NE",2008,243,732,"Deuel"
"NE",2008,946,1785,"Dixon"
"NE",2008,6689,8557,"Dodge"
"NE",2008,116810,106291,"Douglas"
"NE",2008,218,783,"Dundy"
"NE",2008,962,1913,"Fillmore"
"NE",2008,442,1079,"Franklin"
"NE",2008,349,1034,"Frontier"
"NE",2008,556,1725,"Furnas"
"NE",2008,4473,5435,"Gage"
"NE",2008,283,844,"Garden"
"NE",2008,212,800,"Garfield"
"NE",2008,260,776,"Gosper"
"NE",2008,41,318,"Grant"
"NE",2008,458,715,"Greeley"
"NE",2008,7855,12977,"Hall"
"NE",2008,1332,3389,"Hamilton"
"NE",2008,402,1329,"Harlan"
"NE",2008,85,461,"Hayes"
"NE",2008,346,1001,"Hitchcock"
"NE",2008,1089,3746,"Holt"
"NE",2008,75,355,"Hooker"
"NE",2008,1083,1847,"Howard"
"NE",2008,1520,2103,"Jefferson"
"NE",2008,914,1142,"Johnson"
"NE",2008,876,2224,"Kearney"
"NE",2008,974,2942,"Keith"
"NE",2008,115,409,"Keya Paha"
"NE",2008,439,1346,"Kimball"
"NE",2008,1255,2728,"Knox"
"NE",2008,65734,59398,"Lancaster"
"NE",2008,5046,10817,"Lincoln"
"NE",2008,81,327,"Logan"
"NE",2008,86,302,"Loup"
"NE",2008,4142,9655,"Madison"
"NE",2008,45,240,"McPherson"
"NE",2008,986,2375,"Merrick"
"NE",2008,557,1725,"Morrill"
"NE",2008,549,1116,"Nance"
"NE",2008,1240,2134,"Nemaha"
"NE",2008,657,1498,"Nuckolls"
"NE",2008,2915,4033,"Otoe"
"NE",2008,483,859,"Pawnee"
"NE",2008,310,1092,"Perkins"
"NE",2008,1050,3360,"Phelps"
"NE",2008,783,2385,"Pierce"
"NE",2008,3796,9373,"Platte"
"NE",2008,668,1822,"Polk"
"NE",2008,1216,3735,"Red Willow"
"NE",2008,1513,2342,"Richardson"
"NE",2008,139,640,"Rock"
"NE",2008,2674,2434,"Saline"
"NE",2008,28010,38816,"Sarpy"
"NE",2008,3767,6188,"Saunders"
"NE",2008,4745,9708,"Scotts Bluff"
"NE",2008,2703,4647,"Seward"
"NE",2008,454,1941,"Sheridan"
"NE",2008,585,950,"Sherman"
"NE",2008,117,603,"Sioux"
"NE",2008,664,1781,"Stanton"
"NE",2008,860,1749,"Thayer"
"NE",2008,51,331,"Thomas"
"NE",2008,1120,972,"Thurston"
"NE",2008,706,1657,"Valley"
"NE",2008,3711,6425,"Washington"
"NE",2008,1249,2503,"Wayne"
"NE",2008,552,1233,"Webster"
"NE",2008,96,334,"Wheeler"
"NE",2008,1607,4848,"York"
"NH",2008,16796,16402,"Belknap"
"NH",2008,15221,13387,"Carroll"
"NH",2008,26971,15205,"Cheshire"
"NH",2008,9532,6558,"Coos"
"NH",2008,31446,17687,"Grafton"
"NH",2008,104820,97178,"Hillsborough"
"NH",2008,45078,34010,"Merrimack"
"NH",2008,83723,81917,"Rockingham"
"NH",2008,37990,25021,"Strafford"
"NH",2008,13249,9169,"Sullivan"
"NJ",2008,67830,49902,"Atlantic"
"NJ",2008,225367,186118,"Bergen"
"NJ",2008,131219,89626,"Burlington"
"NJ",2008,159259,73819,"Camden"
"NJ",2008,22893,27288,"Cape May"
"NJ",2008,34919,22360,"Cumberland"
"NJ",2008,240306,74063,"Essex"
"NJ",2008,77267,60315,"Gloucester"
"NJ",2008,154140,55360,"Hudson"
"NJ",2008,29776,39092,"Hunterdon"
"NJ",2008,107926,50223,"Mercer"
"NJ",2008,193812,123695,"Middlesex"
"NJ",2008,148737,160433,"Monmouth"
"NJ",2008,112275,132331,"Morris"
"NJ",2008,110189,160677,"Ocean"
"NJ",2008,113257,72552,"Passaic"
"NJ",2008,16044,14816,"Salem"
"NJ",2008,79321,70085,"Somerset"
"NJ",2008,28840,44184,"Sussex"
"NJ",2008,141417,78768,"Union"
"NJ",2008,20628,27500,"Warren"
"NM",2008,171556,110521,"Bernalillo"
"NM",2008,664,1398,"Catron"
"NM",2008,8197,13651,"Chaves"
"NM",2008,5827,3131,"Cibola"
"NM",2008,3490,2805,"Colfax"
"NM",2008,4670,9599,"Curry"
"NM",2008,359,676,"DeBaca"
"NM",2008,40282,28068,"Dona Ana"
"NM",2008,7351,12500,"Eddy"
"NM",2008,8142,5406,"Grant"
"NM",2008,1557,620,"Guadalupe"
"NM",2008,260,358,"Harding"
"NM",2008,993,936,"Hidalgo"
"NM",2008,5108,13347,"Lea"
"NM",2008,3535,6001,"Lincoln"
"NM",2008,5824,5064,"Los Alamos"
"NM",2008,4311,3870,"Luna"
"NM",2008,16572,6382,"McKinley"
"NM",2008,2168,569,"Mora"
"NM",2008,8610,12806,"Otero"
"NM",2008,1547,2367,"Quay"
"NM",2008,12703,4086,"Rio Arriba"
"NM",2008,2303,4311,"Roosevelt"
"NM",2008,18028,27869,"San Juan"
"NM",2008,10320,2478,"San Miguel"
"NM",2008,32669,25193,"Sandoval"
"NM",2008,55567,15807,"Santa Fe"
"NM",2008,2352,3017,"Sierra"
"NM",2008,4696,3032,"Socorro"
"NM",2008,13816,2866,"Taos"
"NM",2008,3087,3735,"Torrance"
"NM",2008,492,1227,"Union"
"NM",2008,15366,13136,"Valencia"
"NV",2008,11623,11419,"Carson City"
"NV",2008,3494,6832,"Churchill"
"NV",2008,380765,257078,"Clark"
"NV",2008,10672,14648,"Douglas"
"NV",2008,4541,10969,"Elko"
"NV",2008,104,303,"Esmeralda"
"NV",2008,144,564,"Eureka"
"NV",2008,1909,3586,"Humboldt"
"NV",2008,577,1466,"Lander"
"NV",2008,518,1498,"Lincoln"
"NV",2008,8405,12154,"Lyon"
"NV",2008,1082,1131,"Mineral"
"NV",2008,7226,9537,"Nye"
"NV",2008,673,1075,"Pershing"
"NV",2008,1102,1247,"Storey"
"NV",2008,99671,76880,"Washoe"
"NV",2008,1230,2440,"White Pine"
"NY",2008,93937,50586,"Albany"
"NY",2008,7016,11013,"Allegany"
"NY",2008,338261,41683,"Bronx"
"NY",2008,47204,40077,"Broome"
"NY",2008,14307,17770,"Cattaraugus"
"NY",2008,18128,15243,"Cayuga"
"NY",2008,29129,28579,"Chautauqua"
"NY",2008,18888,19364,"Chemung"
"NY",2008,10100,10337,"Chenango"
"NY",2008,20216,12579,"Clinton"
"NY",2008,17556,13337,"Columbia"
"NY",2008,11861,9678,"Cortland"
"NY",2008,9462,10524,"Delaware"
"NY",2008,71060,59628,"Dutchess"
"NY",2008,256299,178815,"Erie"
"NY",2008,10390,7913,"Essex"
"NY",2008,10571,6676,"Franklin"
"NY",2008,9695,11709,"Fulton"
"NY",2008,10762,15705,"Genesee"
"NY",2008,9850,12059,"Greene"
"NY",2008,1225,2141,"Hamilton"
"NY",2008,12094,14619,"Herkimer"
"NY",2008,18166,20220,"Jefferson"
"NY",2008,603525,151872,"Kings"
"NY",2008,4986,5969,"Lewis"
"NY",2008,13655,16030,"Livingston"
"NY",2008,14692,14434,"Madison"
"NY",2008,207371,144262,"Monroe"
"NY",2008,9080,10711,"Montgomery"
"NY",2008,342185,288776,"Nassau"
"NY",2008,572370,89949,"New York"
"NY",2008,47303,46348,"Niagara"
"NY",2008,43506,49256,"Oneida"
"NY",2008,129317,84972,"Onondaga"
"NY",2008,25103,25171,"Ontario"
"NY",2008,78326,72042,"Orange"
"NY",2008,6614,9708,"Orleans"
"NY",2008,24777,23571,"Oswego"
"NY",2008,13570,12026,"Otsego"
"NY",2008,21613,25145,"Putnam"
"NY",2008,480692,155221,"Queens"
"NY",2008,39753,32840,"Rensselaer"
"NY",2008,79311,86062,"Richmond"
"NY",2008,69543,61752,"Rockland"
"NY",2008,23706,16956,"Saint Lawrence"
"NY",2008,56645,52855,"Saratoga"
"NY",2008,38611,29758,"Schenectady"
"NY",2008,6009,8071,"Schoharie"
"NY",2008,3933,4542,"Schuyler"
"NY",2008,7422,7038,"Seneca"
"NY",2008,17148,24203,"Steuben"
"NY",2008,346549,307021,"Suffolk"
"NY",2008,16850,13900,"Sullivan"
"NY",2008,10172,12536,"Tioga"
"NY",2008,29826,11927,"Tompkins"
"NY",2008,54320,33300,"Ulster"
"NY",2008,16281,15429,"Warren"
"NY",2008,12741,12533,"Washington"
"NY",2008,18184,22239,"Wayne"
"NY",2008,261810,147824,"Westchester"
"NY",2008,6379,10998,"Wyoming"
"NY",2008,4890,5269,"Yates"
"OH",2008,4170,6914,"Adams"
"OH",2008,19522,29940,"Allen"
"OH",2008,9300,15158,"Ashland"
"OH",2008,25027,18949,"Ashtabula"
"OH",2008,20722,9742,"Athens"
"OH",2008,6738,16414,"Auglaize"
"OH",2008,16302,15422,"Belmont"
"OH",2008,7503,12192,"Brown"
"OH",2008,66030,105341,"Butler"
"OH",2008,6423,7097,"Carroll"
"OH",2008,7385,11141,"Champaign"
"OH",2008,31958,33634,"Clark"
"OH",2008,31611,62559,"Clermont"
"OH",2008,6558,12409,"Clinton"
"OH",2008,21882,25585,"Columbiana"
"OH",2008,7689,8675,"Coshocton"
"OH",2008,8289,12316,"Crawford"
"OH",2008,458422,199880,"Cuyahoga"
"OH",2008,7964,17290,"Darke"
"OH",2008,8399,10407,"Defiance"
"OH",2008,36653,54778,"Delaware"
"OH",2008,23148,17432,"Erie"
"OH",2008,29250,41580,"Fairfield"
"OH",2008,4401,7102,"Fayette"
"OH",2008,334709,218486,"Franklin"
"OH",2008,9900,11689,"Fulton"
"OH",2008,4777,8247,"Gallia"
"OH",2008,21250,29096,"Geauga"
"OH",2008,33540,48936,"Greene"
"OH",2008,7625,9197,"Guernsey"
"OH",2008,225213,195530,"Hamilton"
"OH",2008,13870,22420,"Hancock"
"OH",2008,5013,7749,"Hardin"
"OH",2008,3683,3872,"Harrison"
"OH",2008,6320,8239,"Henry"
"OH",2008,6856,11907,"Highland"
"OH",2008,6259,6364,"Hocking"
"OH",2008,3141,7720,"Holmes"
"OH",2008,12076,12884,"Huron"
"OH",2008,5397,8219,"Jackson"
"OH",2008,17635,17559,"Jefferson"
"OH",2008,11014,16640,"Knox"
"OH",2008,60155,59142,"Lake"
"OH",2008,11262,15415,"Lawrence"
"OH",2008,33932,46918,"Licking"
"OH",2008,7936,13848,"Logan"
"OH",2008,85276,59068,"Lorain"
"OH",2008,142852,73706,"Lucas"
"OH",2008,6532,10606,"Madison"
"OH",2008,79173,45319,"Mahoning"
"OH",2008,12870,15454,"Marion"
"OH",2008,40924,48189,"Medina"
"OH",2008,4094,6015,"Meigs"
"OH",2008,5853,15100,"Mercer"
"OH",2008,18372,33417,"Miami"
"OH",2008,3705,3066,"Monroe"
"OH",2008,145997,128679,"Montgomery"
"OH",2008,2966,3440,"Morgan"
"OH",2008,6177,10067,"Morrow"
"OH",2008,17730,20549,"Muskingum"
"OH",2008,2474,3450,"Noble"
"OH",2008,12064,10624,"Ottawa"
"OH",2008,4165,5317,"Paulding"
"OH",2008,7261,7721,"Perry"
"OH",2008,9077,14228,"Pickaway"
"OH",2008,6033,6162,"Pike"
"OH",2008,41856,34822,"Portage"
"OH",2008,6999,13562,"Preble"
"OH",2008,5281,13072,"Putnam"
"OH",2008,25727,34034,"Richland"
"OH",2008,14455,16759,"Ross"
"OH",2008,15602,14192,"Sandusky"
"OH",2008,14926,16994,"Scioto"
"OH",2008,13087,13823,"Seneca"
"OH",2008,7316,15924,"Shelby"
"OH",2008,96990,86743,"Stark"
"OH",2008,160858,113284,"Summit"
"OH",2008,64145,40164,"Trumbull"
"OH",2008,21498,20454,"Tuscarawas"
"OH",2008,8761,15744,"Union"
"OH",2008,5178,9168,"Van Wert"
"OH",2008,2463,3021,"Vinton"
