"State","Year","dem.Count04","gop.Count04","County"
"WA",2004,2310,3693,"Pend Oreille"
"WA",2004,158231,150783,"Pierce"
"WA",2004,6589,3290,"San Juan"
"WA",2004,25131,26139,"Skagit"
"WA",2004,2374,2695,"Skamania"
"WA",2004,156468,134317,"Snohomish"
"WA",2004,87490,111606,"Spokane"
"WA",2004,6822,13015,"Stevens"
"WA",2004,62650,47992,"Thurston"
"WA",2004,1021,1171,"Wahkiakum"
"WA",2004,8257,14323,"Walla Walla"
"WA",2004,48268,40296,"Whatcom"
"WA",2004,8287,9397,"Whitman"
"WA",2004,28474,43352,"Yakima"
"WI",2004,5447,4890,"Adams"
"WI",2004,5805,3313,"Ashland"
"WI",2004,11696,12030,"Barron"
"WI",2004,5845,3754,"Bayfield"
"WI",2004,54935,67173,"Brown"
"WI",2004,3998,3502,"Buffalo"
"WI",2004,4499,4743,"Burnett"
"WI",2004,10290,14721,"Calumet"
"WI",2004,14751,15450,"Chippewa"
"WI",2004,6966,7966,"Clark"
"WI",2004,14300,14956,"Columbia"
"WI",2004,4656,3680,"Crawford"
"WI",2004,181052,90369,"Dane"
"WI",2004,16690,27201,"Dodge"
"WI",2004,8367,8910,"Door"
"WI",2004,16537,8448,"Douglas"
"WI",2004,12039,10879,"Dunn"
"WI",2004,30068,24653,"Eau Claire"
"WI",2004,993,1703,"Florence"
"WI",2004,19216,33291,"Fond du Lac"
"WI",2004,2509,2608,"Forest"
"WI",2004,12864,12208,"Grant"
"WI",2004,9575,8497,"Green"
"WI",2004,3605,6472,"Green Lake"
"WI",2004,7122,5348,"Iowa"
"WI",2004,1956,1884,"Iron"
"WI",2004,5249,4387,"Jackson"
"WI",2004,17925,23776,"Jefferson"
"WI",2004,5734,6473,"Juneau"
"WI",2004,40107,35587,"Kenosha"
"WI",2004,5175,5970,"Kewaunee"
"WI",2004,33170,28289,"La Crosse"
"WI",2004,4402,3929,"Lafayette"
"WI",2004,4751,6235,"Langlade"
"WI",2004,7484,8024,"Lincoln"
"WI",2004,20652,23027,"Manitowoc"
"WI",2004,30899,36394,"Marathon"
"WI",2004,10190,11866,"Marinette"
"WI",2004,3785,4604,"Marquette"
"WI",2004,1412,288,"Menominee"
"WI",2004,297653,180287,"Milwaukee"
"WI",2004,8973,10375,"Monroe"
"WI",2004,8534,11043,"Oconto"
"WI",2004,10464,11351,"Oneida"
"WI",2004,40169,48903,"Outagamie"
"WI",2004,17714,34904,"Ozaukee"
"WI",2004,2181,1853,"Pepin"
"WI",2004,11176,10437,"Pierce"
"WI",2004,11173,12095,"Polk"
"WI",2004,21861,16546,"Portage"
"WI",2004,4349,4312,"Price"
"WI",2004,48229,52456,"Racine"
"WI",2004,4501,4836,"Richland"
"WI",2004,46598,33151,"Rock"
"WI",2004,3820,3985,"Rusk"
"WI",2004,15708,14415,"Sauk"
"WI",2004,4411,4951,"Sawyer"
"WI",2004,8657,12150,"Shawano"
"WI",2004,27608,34458,"Sheboygan"
"WI",2004,18784,22679,"St. Croix"
"WI",2004,3829,5582,"Taylor"
"WI",2004,8075,5878,"Trempealeau"
"WI",2004,7924,6774,"Vernon"
"WI",2004,5713,8155,"Vilas"
"WI",2004,19177,28754,"Walworth"
"WI",2004,4705,4762,"Washburn"
"WI",2004,21234,50641,"Washington"
"WI",2004,73626,154926,"Waukesha"
"WI",2004,10792,15941,"Waupaca"
"WI",2004,5257,6888,"Waushara"
"WI",2004,40943,46542,"Winnebago"
"WI",2004,18950,20592,"Wood"
"WV",2004,2636,3975,"Barbour"
"WV",2004,11888,20724,"Berkeley"
"WV",2004,5890,4163,"Boone"
"WV",2004,3014,2964,"Braxton"
"WV",2004,5460,5147,"Brooke"
"WV",2004,16328,20777,"Cabell"
"WV",2004,1253,1569,"Calhoun"
"WV",2004,1824,2183,"Clay"
"WV",2004,792,2340,"Doddridge"
"WV",2004,8860,7767,"Fayette"
"WV",2004,1153,1660,"Gilmer"
"WV",2004,944,4005,"Grant"
"WV",2004,4988,6743,"Greenbrier"
"WV",2004,2444,5465,"Hampshire"
"WV",2004,6829,7224,"Hancock"
"WV",2004,1606,3600,"Hardy"
"WV",2004,13102,16913,"Harrison"
"WV",2004,5332,7604,"Jackson"
"WV",2004,9202,10442,"Jefferson"
"WV",2004,42321,43777,"Kanawha"
"WV",2004,1863,3500,"Lewis"
"WV",2004,2378,2175,"Lincoln"
"WV",2004,7760,6513,"Logan"
"WV",2004,12082,12717,"Marion"
"WV",2004,6379,8443,"Marshall"
"WV",2004,5374,6451,"Mason"
"WV",2004,4464,2729,"McDowell"
"WV",2004,9052,12914,"Mercer"
"WV",2004,3444,7640,"Mineral"
"WV",2004,5912,4544,"Mingo"
"WV",2004,16136,17459,"Monongalia"
"WV",2004,2321,3596,"Monroe"
"WV",2004,2086,3978,"Morgan"
"WV",2004,4718,5389,"Nicholas"
"WV",2004,8406,11539,"Ohio"
"WV",2004,1367,2120,"Pendleton"
"WV",2004,1333,2023,"Pleasants"
"WV",2004,1565,2282,"Pocahontas"
"WV",2004,3944,7813,"Preston"
"WV",2004,9223,15587,"Putnam"
"WV",2004,11522,18072,"Raleigh"
"WV",2004,4880,6495,"Randolph"
"WV",2004,1060,3060,"Ritchie"
"WV",2004,2599,3424,"Roane"
"WV",2004,2489,2963,"Summers"
"WV",2004,1943,2673,"Taylor"
"WV",2004,1382,2151,"Tucker"
"WV",2004,1386,2770,"Tyler"
"WV",2004,2998,6134,"Upshur"
"WV",2004,8363,9998,"Wayne"
"WV",2004,1943,1706,"Webster"
"WV",2004,3293,3609,"Wetzel"
"WV",2004,714,1351,"Wirt"
"WV",2004,13111,22788,"Wood"
"WV",2004,3666,4930,"Wyoming"
"WY",2004,7032,8879,"Albany"
"WY",2004,960,4232,"Big Horn"
"WY",2004,2464,12407,"Campbell"
"WY",2004,2157,4758,"Carbon"
"WY",2004,1183,4446,"Converse"
"WY",2004,500,2836,"Crook"
"WY",2004,5337,11428,"Fremont"
"WY",2004,1566,4114,"Goshen"
"WY",2004,623,1811,"Hot Springs"
"WY",2004,736,3231,"Johnson"
"WY",2004,13170,25947,"Laramie"
"WY",2004,1363,6424,"Lincoln"
"WY",2004,9852,21503,"Natrona"
"WY",2004,230,1064,"Niobrara"
"WY",2004,2939,10660,"Park"
"WY",2004,1318,3128,"Platte"
"WY",2004,4041,9635,"Sheridan"
"WY",2004,730,2846,"Sublette"
"WY",2004,5201,10638,"Sweetwater"
"WY",2004,5971,5124,"Teton"
"WY",2004,1812,6080,"Uinta"
"WY",2004,855,3200,"Washakie"
"WY",2004,580,2739,"Weston"
