"State","County","dem.Count16","gop.Count16"
"WY","Albany",6888,7601
"WY","Big Horn",594,4067
"WY","Campbell",1324,15778
"WY","Carbon",1279,4409
"WY","Converse",668,5520
"WY","Crook",271,3347
"WY","Fremont",4200,11167
"WY","Goshen",924,4418
"WY","Hot Springs",400,1939
"WY","Johnson",638,3477
"WY","Laramie",11572,24844
"WY","Lincoln",1105,6779
"WY","Natrona",6573,23523
"WY","Niobrara",115,1116
"WY","Park",2535,11115
"WY","Platte",719,3437
"WY","Sheridan",2926,10266
"WY","Sublette",644,3409
"WY","Sweetwater",3233,12153
"WY","Teton",7313,3920
"WY","Uinta",1202,6154
"WY","Washakie",532,2911
"WY","Weston",294,2898
