"State","County","dem.Count12","gop.Count12"
"TN","Stewart",2069,2963
"TN","Sullivan",15303,43528
"TN","Sumner",18571,45979
"TN","Tipton",7020,16395
"TN","Trousdale",1238,1610
"TN","Unicoi",1909,5028
"TN","Union",1474,4278
"TN","Van Buren",875,1384
"TN","Warren",4748,8007
"TN","Washington",14318,32787
"TN","Wayne",1163,4251
"TN","Weakley",3547,8601
"TN","White",2793,6192
"TN","Williamson",24328,68090
"TN","Wilson",14669,36076
"TX","Anderson",3796,12235
"TX","Andrews",794,3636
"TX","Angelina",7833,20301
"TX","Aransas",2703,6829
"TX","Archer",525,3599
"TX","Armstrong",98,828
"TX","Atascosa",5128,7451
"TX","Austin",2252,9260
"TX","Bailey",466,1336
"TX","Bandera",1859,7423
"TX","Bastrop",9860,14019
"TX","Baylor",267,1297
"TX","Bee",3451,4354
"TX","Bell",35315,49369
"TX","Bexar",263871,240519
"TX","Blanco",1220,3637
"TX","Borden",32,324
"TX","Bosque",1366,5873
"TX","Bowie",10184,24840
"TX","Brazoria",34327,70684
"TX","Brazos",17440,37152
"TX","Brewster",1765,1975
"TX","Briscoe",117,576
"TX","Brooks",1886,507
"TX","Brown",1904,11894
"TX","Burleson",1705,4671
"TX","Burnet",3672,12828
"TX","Caldwell",4787,6018
"TX","Calhoun",2510,4145
"TX","Callahan",751,4376
"TX","Cameron",49159,24955
"TX","Camp",1428,2878
"TX","Carson",292,2450
"TX","Cass",2921,8747
"TX","Castro",630,1470
"TX","Chambers",2780,11761
"TX","Cherokee",3935,12291
"TX","Childress",320,1665
"TX","Clay",740,4266
"TX","Cochran",256,648
"TX","Coke",179,1216
"TX","Coleman",441,3007
"TX","Collin",100754,195933
"TX","Collingsworth",177,962
"TX","Colorado",2024,6015
"TX","Comal",11437,39291
"TX","Comanche",890,3940
"TX","Concho",194,793
"TX","Cooke",2240,11901
"TX","Coryell",5141,11193
"TX","Cottle",180,553
"TX","Crane",275,985
"TX","Crockett",480,957
"TX","Crosby",639,1132
"TX","Culberson",566,294
"TX","Dallam",253,1248
"TX","Dallas",403170,294339
"TX","Dawson",1017,2591
"TX","Deaf Smith",1239,3042
"TX","Delta",454,1524
"TX","Denton",79917,156105
"TX","De Witt",1463,5114
"TX","Dickens",216,793
"TX","Dimmit",2141,762
"TX","Donley",226,1286
"TX","Duval",3331,979
"TX","Eastland",970,5443
"TX","Ector",8095,23936
"TX","Edwards",232,641
"TX","Ellis",13803,39353
"TX","El Paso",112273,56517
"TX","Erath",1965,10325
"TX","Falls",2033,3356
"TX","Fannin",2482,8143
"TX","Fayette",2311,8098
"TX","Fisher",512,1094
"TX","Floyd",551,1523
"TX","Foard",140,346
"TX","Fort Bend",101043,116028
"TX","Franklin",750,3446
"TX","Freestone",1848,5644
"TX","Frio",2376,1559
"TX","Gaines",535,3484
"TX","Galveston",39162,68594
"TX","Garza",276,1262
"TX","Gillespie",2055,10305
"TX","Glasscock",44,526
"TX","Goliad",1127,2294
"TX","Gonzales",1773,4213
"TX","Gray",885,6428
"TX","Grayson",10665,30907
"TX","Gregg",12336,28665
"TX","Grimes",2339,6141
"TX","Guadalupe",15654,32959
"TX","Hale",2228,6417
"TX","Hall",265,832
"TX","Hamilton",591,2918
"TX","Hansford",158,1787
"TX","Hardeman",302,1176
"TX","Hardin",3358,17744
"TX","Harris",585451,584866
"TX","Harrison",8431,17471
"TX","Hartley",183,1700
"TX","Haskell",551,1422
"TX","Hays",25448,31577
"TX","Hemphill",192,1298
"TX","Henderson",6094,21202
"TX","Hidalgo",97879,39786
"TX","Hill",2745,9128
"TX","Hockley",1482,5543
"TX","Hood",3829,18341
"TX","Hopkins",2775,9834
"TX","Houston",2235,5839
"TX","Howard",1042,4032
"TX","Hudspeth",379,471
"TX","Hunt",6658,20976
"TX","Hutchinson",1042,6797
"TX","Irion",112,668
"TX","Jack",303,2580
"TX","Jackson",1068,3903
"TX","Jasper",3402,9924
"TX","Jeff Davis",440,717
"TX","Jefferson",44626,43214
"TX","Jim Hogg",1301,356
"TX","Jim Wells",6492,4595
"TX","Johnson",10481,37609
"TX","Jones",1225,4258
"TX","Karnes",1324,2823
"TX","Kaufman",9451,24804
"TX","Kendall",3035,14467
"TX","Kenedy",82,83
"TX","Kent",66,334
"TX","Kerr",4325,17225
"TX","Kimble",217,1667
"TX","King",5,139
"TX","Kinney",522,880
"TX","Kleberg",4752,4056
"TX","Knox",332,1160
"TX","Lamar",4173,12814
"TX","Lamb",998,3056
"TX","Lampasas",1457,5583
"TX","La Salle",965,669
"TX","La Vaca",1427,6788
"TX","Lee",1630,4504
"TX","Leon",1061,5812
"TX","Liberty",5196,17304
"TX","Limestone",2208,5288
"TX","Lipscomb",119,1044
"TX","Live Oak",915,3153
"TX","Llano",1818,7560
"TX","Loving",9,54
"TX","Lubbock",26088,63133
"TX","Lynn",464,1377
"TX","Madison",964,3028
"TX","Marion",1487,2730
"TX","Martin",247,1338
"TX","Mason",380,1562
"TX","Matagorda",3972,8026
"TX","Maverick",8302,2171
"TX","McCulloch",537,2419
"TX","McLennan",25688,47885
"TX","McMullen",67,436
"TX","Medina",4760,11016
"TX","Menard",170,663
"TX","Midland",8223,35452
"TX","Milam",2632,5478
"TX","Mills",279,1882
"TX","Mitchell",536,1754
"TX","Montague",1116,6539
"TX","Montgomery",32852,137822
"TX","Moore",963,3967
"TX","Morris",1856,3226
"TX","Motley",55,538
"TX","Nacogdoches",6441,13910
"TX","Navarro",4348,10838
"TX","Newton",1721,4399
"TX","Nolan",1216,3277
"TX","Nueces",45666,48779
"TX","Ochiltree",253,2718
"TX","Oldham",71,786
"TX","Orange",6797,23361
"TX","Palo Pinto",1810,7392
"TX","Panola",2211,7941
"TX","Parker",7804,38980
"TX","Parmer",528,2005
"TX","Pecos",1591,2512
"TX","Polk",4836,14019
"TX","Potter",7114,18905
"TX","Presidio",1273,504
"TX","Rains",754,3265
"TX","Randall",7553,41366
"TX","Reagan",158,676
"TX","Real",277,1236
"TX","Red River",1482,3549
"TX","Reeves",1649,1185
"TX","Refugio",998,1659
"TX","Roberts",25,408
"TX","Robertson",2792,4416
"TX","Rockwall",8112,27098
"TX","Runnels",517,3103
"TX","Rusk",4451,13924
"TX","Sabine",806,3726
"TX","San Augustine",1193,2469
"TX","San Jacinto",2410,7105
"TX","San Patricio",7854,11994
"TX","San Saba",323,1905
"TX","Schleicher",220,781
"TX","Scurry",837,4121
"TX","Shackelford",131,1218
"TX","Shelby",2318,6870
"TX","Sherman",121,908
"TX","Smith",22101,61858
"TX","Somervell",609,2858
"TX","Starr",10248,1540
"TX","Stephens",475,2891
"TX","Sterling",31,459
"TX","Stonewall",160,507
"TX","Sutton",369,1110
"TX","Swisher",579,1654
"TX","Tarrant",252789,348686
"TX","Taylor",9725,32853
"TX","Terrell",184,358
"TX","Terry",1059,2602
"TX","Throckmorton",109,700
"TX","Titus",2638,6062
"TX","Tom Green",9246,26749
"TX","Travis",231540,139503
"TX","Trinity",1614,4537
"TX","Tyler",1659,5889
"TX","Upshur",2953,11948
"TX","Upton",332,952
"TX","Uvalde",3824,4526
"TX","Val Verde",6267,5612
"TX","Van Zandt",3083,15790
"TX","Victoria",8795,19684
"TX","Walker",5283,9569
"TX","Waller",6401,9158
"TX","Ward",836,2364
"TX","Washington",3378,10850
"TX","Webb",37592,11074
"TX","Wharton",4235,9750
"TX","Wheeler",232,1878
"TX","Wichita",10490,29756
"TX","Wilbarger",971,2956
"TX","Willacy",3595,1415
"TX","Williamson",61812,96910
"TX","Wilson",4819,12205
"TX","Winkler",398,1331
"TX","Wise",3219,17178
"TX","Wood",3052,14317
"TX","Yoakum",409,1698
"TX","Young",992,6225
"TX","Zapata",2517,993
"TX","Zavala",3042,574
"UT","Beaver",341,2153
"UT","Box Elder",1830,15969
"UT","Cache",5434,30818
"UT","Carbon",2204,4834
"UT","Daggett",91,399
"UT","Davis",20417,90030
"UT","Duchesne",570,5608
"UT","Emery",569,3743
"UT","Garfield",306,1811
"UT","Grand",1678,1917
"UT","Iron",1720,11172
"UT","Juab",436,3400
"UT","Kane",718,2463
"UT","Millard",424,4421
"UT","Morgan",386,3910
"UT","Piute",74,696
"UT","Rich",83,907
"UT","Salt Lake",132686,198739
"UT","San Juan",2062,3006
"UT","Sanpete",889,7767
"UT","Sevier",701,6961
"UT","Summit",7656,8464
"UT","Tooele",3794,12240
"UT","Uintah",962,10001
"UT","Utah",15791,142337
"UT","Wasatch",2097,6852
"UT","Washington",7762,41104
"UT","Wayne",213,1087
"UT","Weber",17569,48938
"VA","Accomack",7653,8212
"VA","Albemarle",29712,23263
"VA","Alleghany",3403,3595
"VA","Amelia",2488,4324
"VA","Amherst",5898,8865
"VA","Appomattox",2453,5340
"VA","Arlington",81178,34433
"VA","Augusta",9448,23614
"VA","Bath",894,1274
"VA","Bedford",10925,29281
"VA","Bland",735,2144
"VA","Botetourt",5449,12471
"VA","Brunswick",4993,2965
"VA","Buchanan",3094,6436
"VA","Buckingham",3747,3569
"VA","Campbell",7591,17687
"VA","Caroline",7258,6148
"VA","Carroll",3500,8351
"VA","Charles City",2772,1396
"VA","Charlotte",2502,3311
"VA","Chesterfield",78954,91174
"VA","Clarke",3237,4295
"VA","Craig",830,1757
"VA","Culpeper",8263,11549
"VA","Cumberland",2422,2538
"VA","Dickenson",2472,4274
"VA","Dinwiddie",6425,6769
"VA","Essex",3009,2602
"VA","Fairfax",260835,173786
"VA","Fauquier",13891,20955
"VA","Floyd",2732,4671
"VA","Fluvanna",5885,6678
"VA","Franklin",9082,16685
"VA","Frederick",12683,22851
"VA","Giles",2730,4660
"VA","Gloucester",6764,12137
"VA","Goochland",4676,8448
"VA","Grayson",2094,4801
"VA","Greene",3284,5558
"VA","Greensville",3135,1766
"VA","Halifax",7760,8699
"VA","Hanover",18283,39920
"VA","Henrico",89116,70235
"VA","Henry",10312,13980
"VA","Highland",459,924
"VA","Isle of Wight",8754,11797
"VA","James City",17854,22830
"VA","King and Queen",1743,1863
"VA","King George",4476,6603
"VA","King William",3326,5445
"VA","Lancaster",3144,3749
"VA","Lee",2593,6845
"VA","Loudoun",81900,74794
"VA","Louisa",6949,9207
"VA","Lunenburg",2684,2969
"VA","Madison",2637,3864
"VA","Mathews",1807,3488
"VA","Mecklenburg",6786,7855
"VA","Middlesex",2370,3619
"VA","Montgomery",19903,20006
"VA","Nelson",4171,3944
"VA","New Kent",3555,7246
"VA","Northampton",3737,2676
"VA","Northumberland",3186,4308
"VA","Nottoway",3344,3409
"VA","Orange",6870,9244
"VA","Page",3724,6344
"VA","Patrick",2417,5622
"VA","Pittsylvania",10855,19275
"VA","Powhatan",4066,11192
"VA","Prince Edward",5132,3952
"VA","Prince George",7671,9350
"VA","Prince William",103161,74371
"VA","Pulaski",5287,8917
"VA","Rappahannock",1971,2307
"VA","Richmond",1574,2160
"VA","Roanoke",19589,33344
"VA","Rockbridge",4087,5898
"VA","Rockingham",10059,24173
"VA","Russell",3716,8177
"VA","Scott",2395,7439
"VA","Shenandoah",6462,12526
"VA","Smyth",4169,8376
"VA","Southampton",4437,4733
"VA","Spotsylvania",25150,31818
"VA","Stafford",27130,32429
"VA","Surry",2574,1671
"VA","Sussex",3350,2021
"VA","Tazewell",3661,13843
"VA","Warren",6449,9865
"VA","Washington",7076,18141
"VA","Westmoreland",4155,4116
"VA","Wise",3751,11041
"VA","Wythe",3782,8324
"VA","York",13165,20182
"VA","Alexandria",52434,20205
"VA","Bedford City",1225,1527
"VA","Bristol",2487,4776
"VA","Buena Vista",919,1564
"VA","Charlottesville",16267,4801
"VA","Chesapeake",54999,53845
"VA","Colonial Heights",2541,5937
"VA","Covington",1319,975
"VA","Danville",12215,7756
"VA","Emporia",1793,886
"VA","Fairfax City",6636,4762
"VA","Falls Church",5006,2141
"VA","Franklin City",2830,1496
"VA","Fredericksburg",7114,4054
"VA","Galax",900,1332
"VA","Hampton",51733,19193
"VA","Harrisonburg",8650,6564
"VA","Hopewell",5178,3737
"VA","Lexington",1484,1146
"VA","Lynchburg",15905,19752
"VA","Manassas",8478,6463
"VA","Manassas Park",2873,1696
"VA","Martinsville",3855,2312
"VA","Newport News",50990,27224
"VA","Norfolk",55654,21366
"VA","Norton",566,895
"VA","Petersburg",14377,1526
"VA","Poquoson",1679,5312
"VA","Portsmouth",28994,12407
"VA","Radford",2732,2520
"VA","Richmond City",71037,19732
"VA","Roanoke City",22179,14116
"VA","Salem",4756,7289
"VA","Staunton",5710,5257
"VA","Suffolk",24194,17778
"VA","Virginia Beach",94163,99107
"VA","Waynesboro",3836,4789
"VA","Williamsburg",4901,2678
"VA","Winchester",5089,4943
"VT","Addison",386,336
"VT","Albany",290,149
"VT","Alburg",591,314
"VT","Andover",187,118
"VT","Arlington",749,468
"VT","Athens",84,55
"VT","Bakersfield",386,190
"VT","Baltimore",63,46
"VT","Barnard",355,184
"VT","Barnet",582,363
"VT","Barre",1946,1048
"VT","Barre Town",2127,1734
"VT","Barton",671,390
"VT","Belvidere",82,57
"VT","Bennington",4503,1753
"VT","Benson",301,159
"VT","Berkshire",342,219
"VT","Berlin",795,426
"VT","Bethel",646,306
"VT","Bloomfield",58,40
"VT","Bolton",433,161
"VT","Bradford",754,416
"VT","Braintree",358,185
"VT","Brandon",1204,568
"VT","Brattleboro",4621,915
"VT","Bridgewater",317,158
"VT","Bridport",340,277
"VT","Brighton",299,223
"VT","Bristol",1238,507
"VT","Brookfield",456,216
"VT","Brookline",179,76
"VT","Brownington",229,150
"VT","Brunswick",38,22
"VT","Burke",455,287
"VT","Burlington",14322,2591
"VT","Cabot",487,221
"VT","Calais",753,208
"VT","Cambridge",1332,512
"VT","Canaan",249,151
"VT","Castleton",987,696
"VT","Cavendish",392,261
"VT","Charleston",256,169
"VT","Charlotte",1677,657
"VT","Chelsea",331,279
"VT","Chester",971,489
"VT","Chittenden",412,288
"VT","Clarendon",648,558
"VT","Colchester",4615,2548
"VT","Concord",275,222
"VT","Corinth",408,240
"VT","Cornwall",509,181
"VT","Coventry",297,183
"VT","Craftsbury",435,151
"VT","Danby",374,236
"VT","Danville",695,475
"VT","Derby",1234,848
"VT","Dorset",762,424
"VT","Dover",428,296
"VT","Dummerston",897,234
"VT","Duxbury",505,184
"VT","East Haven",68,51
"VT","East Montpelier",1151,402
"VT","Eden",320,146
"VT","Elmore",359,130
"VT","Enosburgh",797,398
"VT","Essex",6630,3640
"VT","Fairfax",1275,826
"VT","Fairfield",552,306
"VT","Fair Haven",678,399
"VT","Fairlee",361,153
"VT","Fayston",528,189
"VT","Ferrisburg",987,514
"VT","Fletcher",418,185
"VT","Franklin",294,261
"VT","Georgia",1228,918
"VT","Glover",398,158
"VT","Goshen",83,35
"VT","Grafton",235,113
"VT","Granby",28,15
"VT","Grand Isle",729,448
"VT","Granville",115,21
"VT","Greensboro",299,101
"VT","Groton",219,211
"VT","Guildhall",75,65
"VT","Guilford",853,261
"VT","Halifax",260,136
"VT","Hancock",99,47
"VT","Hardwick",924,384
"VT","Hartford",3315,1405
"VT","Hartland",1290,525
"VT","Highgate",736,542
"VT","Hinesburg",1745,652
"VT","Holland",171,121
"VT","Hubbardton",211,141
"VT","Huntington",850,232
"VT","Hyde Park",1003,387
"VT","Ira",132,96
"VT","Irasburg",290,234
"VT","Isle La Motte",175,113
"VT","Jamaica",375,119
"VT","Jay",123,69
"VT","Jericho",1990,1026
"VT","Johnson",919,333
"VT","Killington",363,255
"VT","Kirby",158,78
"VT","Landgrove",82,20
"VT","Leicester",292,176
"VT","Lemington",28,23
"VT","Lincoln",581,181
"VT","Londonderry",552,334
"VT","Lowell",228,143
"VT","Ludlow",652,437
"VT","Lunenburg",296,243
"VT","Lyndon",1140,866
"VT","Maidstone",50,52
"VT","Manchester",1440,850
"VT","Marlboro",481,73
"VT","Marshfield",521,253
"VT","Mendon",319,262
"VT","Middlebury",2635,661
"VT","Middlesex",756,216
"VT","Middletown Springs",272,163
"VT","Milton",2586,1966
"VT","Monkton",724,330
"VT","Montgomery",410,174
"VT","Montpelier",3692,700
"VT","Moretown",664,261
"VT","Morgan",162,175
"VT","Morristown",1780,668
"VT","Mount Holly",439,294
"VT","Mount Tabor",50,32
"VT","Newark",168,111
"VT","Newbury",623,375
"VT","Newfane",732,200
"VT","New Haven",650,322
"VT","Newport",961,555
"VT","Newport Town",405,270
"VT","Northfield",1378,685
"VT","North Hero",312,249
"VT","Norton",45,44
"VT","Norwich",1839,293
"VT","Orange",251,248
"VT","Orwell",333,275
"VT","Panton",208,122
"VT","Pawlet",461,254
"VT","Peacham",346,136
"VT","Peru",160,55
"VT","Pittsfield",160,116
"VT","Pittsford",891,544
"VT","Plainfield",509,118
"VT","Plymouth",192,138
"VT","Pomfret",431,161
"VT","Poultney",857,468
"VT","Pownal",1047,507
"VT","Proctor",498,294
"VT","Putney",1064,188
"VT","Randolph",1409,663
"VT","Reading",259,102
"VT","Readsboro",225,122
"VT","Richford",497,257
"VT","Richmond",1722,650
"VT","Ripton",267,58
"VT","Rochester",463,173
"VT","Rockingham",1562,497
"VT","Roxbury",228,91
"VT","Royalton",870,355
"VT","Rupert",238,137
"VT","Rutland",4251,2428
"VT","Rutland Town",1211,1029
"VT","Ryegate",342,201
"VT","St. Albans",1593,752
"VT","St. Albans Town",1592,1147
"VT","St. George",219,103
"VT","St. Johnsbury",1789,1081
"VT","Salisbury",356,171
"VT","Sandgate",121,82
"VT","Searsburg",24,21
"VT","Shaftsbury",1163,673
"VT","Sharon",496,202
"VT","Sheffield",182,93
"VT","Shelburne",3076,1403
"VT","Sheldon",476,283
"VT","Shoreham",404,201
"VT","Shrewsbury",383,248
"VT","South Burlington",6512,2748
"VT","South Hero",724,347
"VT","Springfield",2331,1339
"VT","Stamford",274,176
"VT","Stannard",68,19
"VT","Starksboro",582,230
"VT","Stockbridge",260,119
"VT","Stowe",1805,800
"VT","Strafford",561,114
"VT","Stratton",73,70
"VT","Sudbury",199,102
"VT","Sunderland",310,165
"VT","Sutton",254,167
"VT","Swanton",1461,947
"VT","Thetford",1196,312
"VT","Tinmouth",177,109
"VT","Topsham",288,208
"VT","Townshend",449,191
"VT","Troy",393,236
"VT","Tunbridge",500,239
"VT","Underhill",1226,565
"VT","Vergennes",788,312
"VT","Vernon",562,495
"VT","Vershire",230,103
"VT","Victory",30,18
"VT","Waitsfield",824,237
"VT","Walden",303,158
"VT","Wallingford",663,426
"VT","Waltham",179,76
"VT","Wardsboro",246,130
"VT","Warren",774,197
"VT","Washington",315,195
"VT","Waterbury",1978,654
"VT","Waterford",370,326
"VT","Waterville",233,98
"VT","Weathersfield",895,509
"VT","Wells",270,234
"VT","West Fairlee",195,93
"VT","Westfield",170,112
"VT","Westford",742,376
"VT","West Haven",79,44
"VT","Westminster",1213,338
"VT","Westmore",104,92
"VT","Weston",282,130
"VT","West Rutland",597,391
"VT","West Windsor",454,219
"VT","Weybridge",401,127
"VT","Wheelock",197,132
"VT","Whiting",133,54
"VT","Whitingham",376,226
"VT","Williamstown",839,549
"VT","Williston",3329,1697
"VT","Wilmington",692,327
"VT","Windham",146,70
"VT","Windsor",1119,406
"VT","Winhall",297,189
"VT","Winooski",1941,552
"VT","Wolcott",538,221
"VT","Woodbury",317,157
"VT","Woodford",122,45
"VT","Woodstock",1361,508
"VT","Worcester",416,111
"WA","Adams",1516,3111
"WA","Asotin",3993,5647
"WA","Benton",27846,49105
"WA","Chelan",12519,17741
"WA","Clallam",17231,17087
"WA","Clark",88822,88629
"WA","Columbia",634,1545
"WA","Cowlitz",20897,19107
"WA","Douglas",5047,9287
"WA","Ferry",1276,1966
"WA","Franklin",6876,11657
"WA","Garfield",335,912
"WA","Grant",8746,17570
"WA","Grays Harbor",15692,11743
"WA","Island",21080,19251
"WA","Jefferson",11985,6113
"WA","King",599796,252090
"WA","Kitsap",59701,47468
"WA","Kittitas",6462,8372
"WA","Klickitat",4373,5138
"WA","Lewis",9772,15954
"WA","Lincoln",1649,4024
"WA","Mason",14568,12637
"WA","Okanogan",5259,7151
"WA","Pacific",5684,4484
"WA","Pend Oreille",2501,3942
"WA","Pierce",180478,144026
"WA","San Juan",6943,3061
"WA","Skagit",21875,19418
"WA","Skamania",2554,2624
"WA","Snohomish",169927,121642
"WA","Spokane",91977,104797
"WA","Stevens",6014,10794
"WA","Thurston",64879,43703
"WA","Wahkiakum",1091,1115
"WA","Walla Walla",5713,9098
"WA","Whatcom",49743,38764
"WA","Whitman",6910,7460
"WA","Yakima",25945,35381
"WI","Adams",5537,4643
"WI","Ashland",5387,2816
"WI","Barron",10883,11413
"WI","Bayfield",6025,3597
"WI","Brown",62433,64738
"WI","Buffalo",3569,3352
"WI","Burnett",3981,4541
"WI","Calumet",11477,14519
"WI","Chippewa",15211,15371
"WI","Clark",6173,7394
"WI","Columbia",17158,13014
"WI","Crawford",4622,3064
"WI","Dane",215389,83459
"WI","Dodge",18745,25190
"WI","Door",9338,8109
"WI","Douglas",14855,7698
"WI","Dunn",11303,10210
"WI","Eau Claire",30618,23218
"WI","Florence",952,1643
"WI","Fond du Lac",22356,30329
"WI","Forest",2421,2172
"WI","Grant",13574,10255
"WI","Green",11196,7848
"WI","Green Lake",3790,5779
"WI","Iowa",8099,4302
"WI","Iron",1783,1788
"WI","Jackson",5297,3900
"WI","Jefferson",20136,23489
"WI","Juneau",6237,5400
"WI","Kenosha",44838,34942
"WI","Kewaunee",5151,5746
"WI","La Crosse",36632,25711
"WI","Lafayette",4534,3313
"WI","Langlade",4569,5810
"WI","Lincoln",7543,7444
"WI","Manitowoc",20382,21581
"WI","Marathon",32330,36568
"WI","Marinette",9868,10609
"WI","Marquette",4112,3758
"WI","Menominee",1191,179
"WI","Milwaukee",328090,158430
"WI","Monroe",9505,9637
"WI","Oconto",8810,10691
"WI","Oneida",10439,10905
"WI","Outagamie",45565,47294
"WI","Ozaukee",19075,35991
"WI","Pepin",1875,1793
"WI","Pierce",10213,10383
"WI","Polk",10054,12075
"WI","Portage",22052,16599
"WI","Price",3882,3879
"WI","Racine",52887,49173
"WI","Richland",4964,3575
"WI","Rock",49158,30492
"WI","Rusk",3391,3673
"WI","St. Croix",19874,25475
"WI","Sauk",18718,12829
"WI","Sawyer",4482,4436
"WI","Shawano",8990,11017
"WI","Sheboygan",28356,34282
"WI","Taylor",3761,5597
"WI","Trempealeau",7601,5703
"WI","Vernon",8031,5935
"WI","Vilas",5931,7735
"WI","Walworth",22512,28962
"WI","Washburn",4435,4692
"WI","Washington",23136,54709
"WI","Waukesha",77617,161567
"WI","Waupaca",11565,13989
"WI","Waushara",5330,6558
"WI","Winnebago",45410,42073
"WI","Wood",18546,19685
"WV","Barbour",1761,3804
"WV","Berkeley",14122,21956
"WV","Boone",2777,5414
"WV","Braxton",1985,2692
"WV","Brooke",3984,5014
"WV","Cabell",13380,17779
"WV","Calhoun",801,1288
"WV","Clay",922,1957
"WV","Doddridge",571,2108
"WV","Fayette",5368,8304
"WV","Gilmer",830,1580
"WV","Grant",713,3775
"WV","Greenbrier",4681,7873
"WV","Hampshire",2294,5514
"WV","Hancock",4571,7159
"WV","Hardy",1477,3523
"WV","Harrison",9660,15755
"WV","Jackson",3824,7360
"WV","Jefferson",10215,11090
"WV","Kanawha",32190,41037
"WV","Lewis",1719,4349
"WV","Lincoln",2204,4336
"WV","Logan",3461,8186
"WV","Marion",8905,11981
"WV","Marshall",3395,6208
"WV","Mason",3738,5706
"WV","McDowell",2086,3931
"WV","Mercer",5416,15406
"WV","Mineral",2836,7687
"WV","Mingo",2421,6163
"WV","Monongalia",13664,16672
"WV","Monroe",1441,3571
"WV","Morgan",2361,4508
"WV","Nicholas",2635,5823
"WV","Ohio",6623,10577
"WV","Pendleton",1067,2087
"WV","Pleasants",942,1805
"WV","Pocahontas",1298,2167
"WV","Preston",2916,7841
"WV","Putnam",7198,15926
"WV","Raleigh",7651,20375
"WV","Randolph",3325,6150
"WV","Ritchie",762,2889
"WV","Roane",1928,2973
"WV","Summers",1612,2968
"WV","Taylor",1933,3827
"WV","Tucker",876,2160
"WV","Tyler",880,2291
"WV","Upshur",2143,5878
"WV","Wayne",4915,8673
"WV","Webster",939,1708
"WV","Wetzel",2194,3449
"WV","Wirt",673,1422
"WV","Wood",11067,21980
"WV","Wyoming",1575,5751
"WY","Albany",7445,7851
"WY","Big Horn",868,4269
"WY","Campbell",2163,14952
"WY","Carbon",2109,4152
"WY","Converse",1089,5043
"WY","Crook",426,3109
"WY","Fremont",5333,11072
"WY","Goshen",1458,4178
"WY","Hot Springs",523,1894
"WY","Johnson",749,3362
"WY","Laramie",13807,23247
"WY","Lincoln",1287,7144
"WY","Natrona",8960,22129
"WY","Niobrara",200,1022
"WY","Park",2927,11234
"WY","Platte",1223,3136
"WY","Sheridan",3618,10267
"WY","Sublette",767,3472
"WY","Sweetwater",4773,11427
"WY","Teton",6211,4858
"WY","Uinta",1628,6613
"WY","Washakie",794,3013
"WY","Weston",422,2821
